pricing_plan_id,app_id,feature
470,316,"Up to 2,000 new wishlists per month + email reminders."
471,316,"Up to 4,000 new wishlists per month + 2,000 email reminders."
472,316,"Up to 22,000 new wishlists per month + 6,000 email reminders."
477,321,One fixed cost for all features
477,321,No limit on number of items in wishlist
477,321,No limit on number of customers
481,325,FREE manual option if store has less than 3000 products
481,325,"Manually press ""Hide"" or ""Unhide"" buttons whenever needed"
481,325,Exclude
481,325,Reverse
482,325,Automatically hide & unhide once a day.
482,325,Exclusion List to exclude products you want the app to ignore
482,325,Reverse within 24 hours
496,339,Free for development plan
498,341,Easy setup
498,341,Unlimited number of upsell offers
498,341,Customizable upsell popup design
498,341,Enhanced statistics
498,341,100% mobile friendly
498,341,24/7 live chat support
499,342,Image Gallery Supported
499,342,Image Slider Supported
500,343,Powerful configuration
500,343,Dynamically changing messages
500,343,Fully customizable bar design
500,343,Unlimited number of offers
500,343,100% mobile friendly
500,343,24/7 support
501,344,"Must have an active account with our other app, Seguno: Email Marketing. To get this, install from the dashboard card inside the Seguno app."
502,344,7-day free trial
504,346,All in One plan - Available all features.
515,357,3 unique customer fields
515,357,Customer edit page
515,357,Advanced customer filtering and exporting
515,357,No ads or branding
515,357,Free support
516,357,Everything in Basic PLUS:
516,357,Unlimited unique customer fields
516,357,Customer registration options and notifications
517,357,Everything in Pro PLUS:
517,357,API access
517,357,Priority customer support
517,357,"> 10,000 customers"
528,368,We have no limitations on the basic plan and all the features (except the PRO ones) are free for all paid users.
529,368,Comes with email validation
529,368,duplicate prevention
529,368,"custom fields (name, telephone,...)"
529,368,advanced analytics
529,368,campaigns and segmentation (URL)
530,369,"Set Free + Shipping rates at the product level, manage price and weight based shipping rates, cart check to ensure properly functioning rate"
531,369,"Unlimited free + shipping rates, shipping method analytics, shipping method A/B tests to find the optimal shipping rates for your products"
532,370,< 500 products
533,370,500 - 1999 products
534,370,2000+ products
536,372,Unlimited product SEO optimization tasks
536,372,Curated SEO templates
536,372,Revert any product SEO edit
536,372,Access to change logs
536,372,30 day backup
537,372,All Free plan features included
537,372,10 bulk edit & CSV import tasks per month
537,372,Revert any product edit
537,372,Edit all product details
537,372,30 day backup
538,372,All Basic plan features included
538,372,300 bulk edit & CSV import tasks per month
538,372,"10 active scheduled, daily, & weekly tasks"
538,372,90 day backup
539,372,All Professional plan features included
539,372,Unlimited bulk edit & CSV import tasks per month
539,372,30 active scheduled tasks
539,372,180 day backup
540,373,Unlimited Uploads
540,373,Upload by Image
540,373,Upload by Product Sku
540,373,Upload by Tag
540,373,Create Product from image upload
540,373,Download CSV file with Image Url
544,377,"One-time, daily, weekly, recurring timers"
544,377,Display at any desired position
544,377,Device targeting
544,377,Page targeting
544,377,Add link to bar
544,377,Emoji support on bar
545,377,Basic plan features plus...
545,377,Unlimited active bars
545,377,Geo targeting
545,377,Social/UTM targeting
545,377,Button Animation
545,377,Bar background images
545,377,Auto scheduling
546,378,Display up to 5 unique notifications
546,378,Shopify integration only
546,378,"""Powered by Action"" Branding"
547,378,Display unlimited unique notifications
547,378,Shopify integration only
547,378,"No ""Powered by Action"" branding"
548,378,Everything in Basic Plan
548,378,Multiple integrations (coming soon)
548,378,API access
549,379,500 products
550,379,2000 products
551,379,Unlimited products
553,381,Collect 50 emails per month
553,381,Integration with email service providers
553,381,Real-time email-sync
553,381,Page targeting
553,381,Device targeting
553,381,Emoji support
554,381,Starter plan features plus...
554,381,Collect 500 emails per month
554,381,Geo targeting
554,381,Social/UTM targeting
554,381,Button animation
554,381,Bar background images
555,381,Basic plan features plus...
555,381,Collect 2500 emails per month
555,381,Unique discount code generation
555,381,Performance tracking
556,381,Premium plan features plus...
556,381,Collect 10000 emails per month
563,388,250 transactions
563,388,Unlimited teammates
563,388,Email support / 24hr response
564,388,"1,000 transactions"
564,388,Unlimited teammates
564,388,Email support / 8hr response
565,388,"2,500 transactions"
565,388,Unlimited teammates
565,388,Priority email support
567,390,Up to 200 recommendation views/month
567,390,Unlimited number of recommendation blocks
567,390,Design customization
567,390,14 days free trial
567,390,Info: bit.ly/2UnpUOr
568,390,Up to 500 recommendation views/month
568,390,Unlimited number of recommendation blocks
568,390,Design customization
568,390,14 days free trial
568,390,Info: bit.ly/2UnpUOr
569,390,Up to 1000 recommendation views/month
569,390,Unlimited number of recommendation blocks
569,390,Design customization
569,390,14 days free trial
569,390,Info: bit.ly/2UnpUOr
570,390,Up to 2000 recommendation views/month
570,390,Unlimited number of recommendation blocks
570,390,Design customization
570,390,14 days free trial
570,390,Info: bit.ly/2UnpUOr
573,393,"First 1,000 website visits per month. Perfect for new websites."
573,393,"Customize Text, Color, Position, Size, Font, Opacity."
573,393,Add Social Share Button
574,393,All features in Free Plan
574,393,Add email capture & countdown timer
574,393,5 popups per website
574,393,"3,000 website visits per month"
574,393,14 Day Free Trial
574,393,Guaranteed
575,393,All features in Starter Plan
575,393,5 popups per website
575,393,"15,000 website visits per month"
575,393,Advanced display rules
576,393,All features in Express Plan
576,393,10 popups per website
576,393,"150,000 website visits per month"
576,393,Advanced display rules
579,396,Desktop & Mobile Protection
579,396,Right-Click Lock
579,396,Drag & Drop Lock
579,396,Copy & Paste Lock
579,396,Custom Warning Messages
579,396,Speed Optimization
579,396,Photolock Branding
580,396,All Lite features
580,396,No Photolock Branding
580,396,Full-Screen Lock
580,396,File Save Lock
580,396,Print-Screen Lock
580,396,3D Touch Lock
580,396,Ghostmark
581,396,All Basics features
581,396,Focus Lock
581,396,Printing Lock
581,396,Source Code Protection
581,396,Anti-Bot Lock
581,396,Watermark
581,396,Google & Bing Lock
581,396,Facebook Twitter Pinterest Lock
583,398,Currency Selector Dropdown
583,398,200+ ISO currencies
583,398,Remembers User's Currency Selection
583,398,Live rates from Shopify's XE API
583,398,Free UX Customization
584,398,All The Features of Free Plan
584,398,15 Days Risk Free Trial Period
584,398,IP Based Country Detection
584,398,Country Flags
584,398,Round Converted Prices for cleaner display
585,399,Up to 5 Gift Orders
585,399,1 Gift Product
585,399,Only for All Store Option
585,399,Free Support
586,399,Up to 20 Gift Orders
586,399,Unlimited Gift Products
586,399,Product Based Gift-Wrap
586,399,Product Based Gift Notes
586,399,For All Store Option
586,399,Free Support
587,399,Up to 70 Gift Orders
587,399,Medium plan +
587,399,Detailed Gift Order Reports
588,399,Up to 150 Gift Orders
588,399,Large plan +
588,399,Collection-Based Gift-Wrap
589,400,"3 Articles, 1 Award, 2 Press Releases, 3 Testimonials, 1 Person, 3 Partners, 2 Logos, 2 Images, 1 Video, 0 Downloads."
590,400,With the plus plan there are no limits on items you can add. It includes PressKitHero branding.
591,400,The pro plan has no limit and no branding.
592,401,Real-time tagging
592,401,Process up to 50 products
592,401,Process up to 50 orders
592,401,Process up to 50 customers
593,401,Real-time tagging
593,401,Process up to 1000 products
593,401,Process up to 1000 orders
593,401,Process up to 1000 customers
594,401,Real-time tagging
594,401,Process up to 5000 products
594,401,Process up to 5000 orders
594,401,Process up to 5000 customers
595,401,Real-time tagging
595,401,Process up to 25k products
595,401,Process up to 25k orders
595,401,Process up to 25k customers
596,402,"For shops with up to 10,000 products. Contact us for pricing over 10,000 products."
598,404,Automatic currency detection
598,404,222 currencies available
598,404,1-minute currency exchange rates
598,404,"Swift, efficient, knowledgeable support"
599,405,Trial period is 3 days before Dec 18 and 1 day after that date
599,405,"Fee is monthly, please uninstall the app after the season to cancel charges"
600,406,Flat monthly rate. No hidden fees
600,406,"Swift, efficient, knowledgeable support"
601,407,Trial period is 3 days before Oct 24 and 1 day after that date
601,407,"Fee is monthly, please uninstall the app after the season to cancel charges"
602,408,Flat monthly rate. No hidden fees
602,408,"Swift, efficient, knowledgeable support"
603,409,Trial period is 3 days before Feb 7 and 1 day after that date
603,409,"Fee is monthly, please uninstall the app after the season to cancel charges"
604,410,Flat monthly rate. No hidden fees
604,410,Automatic geolocation
604,410,"Swift, efficient, knowledgeable support"
605,411,"Countdown, Call to Action Button Text, Link, Bar Position, Enable/Disable Bar close button, Date formate, Set color, text, border, button."
606,411,Open Links In A New Window
606,411,Countdown To Timezones
606,411,Beautiful Bar Animations
606,411,Show/Hide bar on Specific Pages
606,411,30+ fonts
606,411,Custom CSS
607,412,Up to 1 000 customers
607,412,Individual Customer Tracking
607,412,Powerful Customer Segmentation
607,412,One-Off & Automated Email Campaigns
608,412,Up to 2 500 customers
608,412,Individual Customer Tracking
608,412,Powerful Customer Segmentation
608,412,One-Off & Automated Email Campaigns
609,412,Up to 5 000 customers
609,412,Individual Customer Journey
609,412,Powerful Customer Segmentation
609,412,One-Off & Automated Email Campaigns
610,412,Up to 10 000 customers
610,412,Individual Customer Journey
610,412,Powerful Customer Segmentation
610,412,One-Off & Automated Email Campaigns
615,417,Flat monthly rate. No hidden fees
615,417,Unlimited number of products and orders
615,417,"Swift, efficient, knowledgeable support"
616,418,Basic text and number fields
616,418,Create up to 10 Custom Fields
616,418,Edit Custom Fields in Shopify using our Chrome extension
617,418,"HTML, Date, Email, Phone, Link, code embed, and reference fields"
617,418,Create unlimited Custom Fields
617,418,Edit any metafield value
618,418,Unlimited image & file upload fields
618,418,Bulk data import and export
618,418,Easy bulk editor
618,418,Field collection fields
618,418,*Not available for Shopify Plus
619,418,Upload files to your Amazon S3 bucket
619,418,Field config sync across stores
619,418,Large image and file uploads
619,418,Unlimited Dev & QA stores
619,418,Priority support
620,419,Flat monthly rate. No hidden fees
620,419,Unlimited number of products and orders
620,419,"Swift, efficient, knowledgeable support"
621,420,Flat monthly rate. No hidden fees
621,420,Unlimited videos
621,420,"Swift, efficient, knowledgeable support"
622,421,Unlimited email inboxes
622,421,Social media & SMS support
622,421,Live chat
622,421,Chatbots
622,421,Automated messaging
622,421,Workflows and Macros
622,421,Templates
622,421,Basic reporting
622,421,FAQ
623,421,Basic features plus
623,421,Multiple stores
623,421,Live view of site visitors
623,421,Advanced reporting
623,421,Custom hosted domain
623,421,Custom email appearance
624,421,Just starting up? Get all of the features in Basic for unlimited team members. Limited to 500 Active Conversations per month.
625,421,Basic and Pro plus
625,421,Co browsing
625,421,Staff Reporting
625,421,Departments
625,421,Staff Roles
625,421,Satisfaction Ratings
625,421,Optional Classic Chat Mode
625,421,SAML/SSO Integration
626,422,For starters
626,422,- Unlocked all features
626,422,- Unlimited campaigns
626,422,- 1.000 popup views / month
627,422,For small businesses
627,422,- Unlocked all features
627,422,- Unlimited campaigns
627,422,- 10.000 popup views / month
